AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
8.9659862721,9.4903489869,5.7915018094,8.7674855287,8.480630349,11.9426947289,6.0350112731,9.3149306931,11.159519581,10.452752607,8.5324861208,10.497447814,6.3868903374,10.1839136315,8.4407149514,11.7466904271,13.8658482237,10.0662030822,12.9795988792,12.4113958587,8.6367714939,8.7774518525,5.8269973815,9.1718259957,12.3494203601,8.3003774503,8.9088468085,7.6728382287,8.5648683197,10.0342521995,8.9042838245,9.852168723,7.3878333974,5.7737470503,7.2671354362,9.9780402105,7.9080292979,6.2485087123,7.6467301841,9.622578697,10.6576729576,13.25
9.1542235173,9.4346864825,5.5460317615,8.7852201654,8.4339749622,11.8220105486,6.2509191005,9.3174628338,10.8167035893,10.4166391518,8.5072930629,10.6820082548,6.04277285,10.0040711621,8.3214294575,11.6056143127,13.5664852088,10.3330634451,12.7466289235,12.3524872828,8.6782256577,8.7326886323,6.3498107581,9.0894868297,12.2460633671,8.4183734074,9.0984134767,7.7732915954,8.8018408448,10.336020532,8.6487631471,9.9063778911,7.4723736979,5.6028841977,7.4852845397,9.9340986863,7.7742204266,5.8508409714,7.642562298,9.1595904036,10.4475405609,17.4166666667
9.1891688871,9.2526354689,4.627478141,8.8787759059,7.6996286006,11.2756739558,6.3161380163,9.5862155585,10.0843580407,10.5009984524,8.5846444982,10.9096764189,6.2519034954,9.5957417371,8.2680038219,11.1510979146,12.5929506375,10.3298864737,12.1894480691,12.1851194168,8.5539968196,8.9932236526,5.1094497719,9.3797818092,12.4535574076,8.6410675402,8.6011160765,7.5523078991,8.9458066687,10.2268404262,8.8486045483,10.1451656862,7.4515103784,5.102027491,6.5281815437,10.1007778783,,6.2256579163,6.6892632024,8.9816705594,10.4676273689,21.3666666667
9.4349313269,9.194130113,5.2697999417,8.8497990334,8.3319966317,12.5073122067,6.1829367061,10.5609227,11.3317197361,10.8006003286,8.2301285902,10.3855109983,5.9116222242,10.4517137069,8.0838453879,12.0965504108,13.9536362103,9.1693741409,13.0915189579,13.0653185835,8.3808315658,9.2023059982,7.583969057,9.0984134767,12.2321960028,8.6879583066,9.0873904881,7.8111266913,8.9169847385,9.833955105,8.9102621854,9.4230975367,7.6200313667,5.2428610534,7.0310504948,9.4533354985,7.6537615734,6.3844825126,8.9521034596,10.0837686656,11.3400757532,18
9.2668637847,9.1943509182,5.4935370782,8.9708006953,8.3324705891,12.7623805311,6.5858311299,10.5523655513,10.3317876984,11.2526755264,8.4677454773,10.2227050219,6.0432845448,10.5241091096,8.1619071685,12.116129633,13.4914635593,9.3078776426,13.5321289363,13.2021611387,8.4972261923,9.371239048,7.1654959404,9.1286075473,12.2286860081,8.9674071239,9.1239852843,7.7514804477,8.8700638239,9.8087744978,8.4393169041,9.498752326,7.4564019553,5.5969002113,6.858939667,9.7080134279,,6.7547440805,8.9499693347,10.2949241651,11.6071946352,21.9166666667
9.6574620041,9.6634960023,5.1512330904,8.7679330681,8.6312771052,12.6659308832,6.1858847437,10.4863064285,10.5177897915,11.0830386097,8.4600669193,10.2634943725,5.9656356221,10.4762084619,8.3077570687,12.3310397028,14.1586394013,9.4917034623,13.1201058045,13.2142924456,8.5390130175,8.9516383292,7.4838791307,9.0850938426,11.9992668936,8.8654823576,9.2459424039,7.9979458817,,9.8590920421,8.3465074306,9.5862155585,7.5603968739,5.411445664,7.901969066,10.3016922459,,6.6695590257,9.0649088894,9.9689652393,11.5692713139,2.2
9.2377401578,9.1581742517,5.4963528268,8.8553779231,8.4327752444,12.5142466329,6.3015300774,10.5713804324,11.4322232828,11.0326642977,8.3902506052,10.1273431117,5.7429891032,10.9317677937,8.0093606452,12.3363805136,13.7621991233,8.9717450381,13.8034528768,13.0530541477,8.2336213524,9.4204176611,7.2404939552,9.0707442315,12.2849301826,8.793090877,9.0933643731,7.9465822636,8.7947553119,9.9843232843,8.9441031351,9.5629057637,7.5369844566,5.5781432199,7.0252273458,10.2013248892,7.4334604616,6.5306977893,9.06146839,10.6566046986,11.7082176938,6
9.2342069889,9.2167888037,5.8332933179,8.7508323655,8.614727379,12.6189801285,6.1037271142,10.3500024139,11.1561979171,10.9081092811,8.1562421558,10.000165916,5.9667088577,11.0710178155,8.3612726914,12.2931112336,13.8761134532,8.9796844064,13.981435092,13.5307224273,8.1147567252,9.2771388689,7.441913378,9.0938719714,12.4360726549,8.4922037627,8.9583160975,7.8680954818,8.8238786951,9.8699494705,8.6444398084,9.4399979159,7.4952376004,5.5670946936,7.0586205787,10.176690515,,6.6243108877,9.0916915593,10.6849763497,11.7260181185,10
9.5016985478,9.3352374764,5.8676047378,8.7424014097,8.8184159344,12.3698551665,6.1246245473,10.6910046403,10.6387607042,10.6255622185,8.2877031841,10.3218778436,5.8663108456,10.6372668566,8.3407255581,12.4122428456,14.1490831754,9.3003750374,13.0653185835,13.0976703247,8.5648683197,9.3568109017,7.1052029932,9.0322581823,12.4178322169,8.7712353127,9.0737361411,7.7249495104,8.8947636709,9.8607743556,8.4397813207,9.3359900466,,5.6749219861,7.4860123082,9.9497493384,7.4623591313,6.5782593146,8.7183575416,10.4270394978,11.3267032863,14
9.3122827732,,5.1523338066,8.8469350758,8.5882198515,12.3159753547,6.2348092349,10.5044981517,10.5083877948,10.6061926939,8.3184299133,10.2932752348,5.9040528998,10.6391515899,8.2478589548,12.3265487196,13.7688868728,9.2508374682,13.0575732031,,8.4955186765,9.1839986481,7.0639640148,9.2359783425,12.3649855679,8.8025815709,9.1003800796,7.7450056495,8.909563053,9.8295284448,8.3258353182,9.4397048059,7.6730830645,5.2690435055,6.965161677,10.0111596804,,6.4837153414,8.7093114472,10.1244935721,11.4774487097,18
9.06170987,8.9899756877,6.0080827878,8.4339749622,8.5803200652,12.8247333092,5.9305700718,10.4367661865,10.5254955582,11.4532803456,8.140248568,10.0760075499,6.0017019641,10.9093032545,8.4695853299,12.1208925052,13.4421546957,9.222608069,13.3719081753,13.8827762442,8.4311858912,9.6976376272,6.8230318888,9.2648960701,12.6794717617,8.6860209759,8.787344073,7.8487828145,8.5825230875,9.7841063807,8.4083423816,9.5684654315,7.3841953656,5.9333090973,6.5554300471,,7.58142338,6.3177553307,8.7137892836,10.6061926939,12.1435836495,18
9.3768564411,9.1266608985,5.8292244562,8.4491985211,8.414157357,12.6842811459,5.9355643165,10.4693550597,10.3686913937,10.9810617788,7.9788535243,10.4672699735,5.6059835057,10.473393845,7.9560431671,12.084485691,13.7154740886,9.3086461885,13.0413545301,13.4886159014,8.0868493134,9.2313113157,,9.1286075473,12.3761760053,8.7825182159,8.9176514982,7.8187430504,8.6929502983,9.8645205612,8.6855201587,9.4933156414,7.8152566507,5.2071796659,6.6014775069,9.7055642248,7.4081088076,6.3601941769,8.7688798159,10.5939087113,11.6496961524,22
9.2736472739,9.2904670554,5.3213767689,8.7475067922,8.4752740696,12.0487249192,5.940360248,10.483138209,10.1674707438,10.3878977179,8.2336213524,10.47792527,5.9073048609,10.4364348091,8.0528672321,12.1112216005,13.2577507565,9.3421575657,12.8464212771,13.1236555484,8.2791928971,9.1207539624,6.9562300473,9.3291228889,12.3379046361,8.983876372,9.1522175459,7.6631314828,9.0690058579,9.8383482174,8.3305164812,9.7421031455,7.6700507543,5.1810679554,6.2502116252,9.7631460439,,6.372054318,8.7438390966,10.3176052302,11.4188796768,2
9.2838899241,9.3076104985,5.6684729265,,8.6297912366,11.9901877123,6.0385289559,10.4659022209,10.6966894538,10.7044694242,8.2374660992,10.4579569202,5.5079809847,10.853374334,8.0728702292,11.5468081718,13.5650773863,9.2721097325,13.1247667307,13.1310250244,8.3367067671,9.1991172522,6.9089466112,9.1650607253,12.6649629508,9.0979599296,9.3380175695,7.8046545192,8.7004708293,9.7767003674,8.7102427983,9.7950812018,7.6033935914,5.3735673834,6.5984438167,9.7613240978,,6.2207911039,8.9745859016,10.2828056352,11.481913851,6
8.9169847385,9.2256359801,5.8475454095,8.6045168574,8.6206613589,12.4553369187,6.2247011341,10.2134877331,11.2995143083,10.6606521525,8.0991272492,9.8273046904,5.3876558658,11.1270107141,8.2821927122,12.2027436496,13.9569884768,8.7966869451,13.7351340999,13.2517241408,8.1791067084,9.2305570932,7.4172240423,9.0476279665,12.4442795963,8.5691980494,8.9899756877,7.9096576169,8.7341809354,9.8425858019,8.8724385669,9.6175286197,7.3487589206,5.4095627061,7.0935741051,9.9409362723,,6.3708595387,9.0125425886,10.698511862,11.6400864043,9.95
9.3792779003,9.6499726406,5.8564140544,8.3212183709,9.0038313422,12.5368570342,5.59499935,10.3251993291,10.942013635,10.9609779982,8.1105936302,9.9112909718,5.7403824186,10.7048882226,8.3621713001,12.3795075476,14.4520570616,9.0248651473,13.7657131281,13.439624588,8.338153745,9.1343656317,7.4297264146,9.1499660624,12.2802036121,8.4416723057,8.9671619675,8.0791781178,8.8568204486,9.9124375305,8.2291940189,9.7162058985,7.4414288433,5.7585895052,8.1619071685,9.6140221319,7.5546286744,6.6906877291,8.9258547609,10.3704447679,11.6099374763,14
9.4173896728,9.9927766083,4.8067806923,9.387267863,8.5368770831,11.7652155437,6.6714295275,10.440762707,10.6720363492,11.0309167582,8.7467703824,10.4145623687,6.1891327628,10.7660136849,9.0789549645,11.9470847356,13.1604207933,9.2948043087,12.5100244542,12.8102458725,8.2452453388,9.0644217352,7.0025992621,9.1590823214,11.9260715187,8.4262396652,8.9125313209,8.2194999741,8.7805581971,9.9468552686,8.4848774208,9.7121325114,7.4281453725,5.3150148175,7.3889870219,10.5415175802,,6.7399441655,9.0880901085,9.6032395974,11.0091297759,18
9.3490832299,8.9217585496,5.354497425,9.3114691686,8.1212802919,12.1032644643,6.9018129791,9.9175909513,10.4524307457,10.4208894721,8.4879221498,10.7464333063,6.217183157,9.8389157596,7.7120919942,11.7520455392,13.523747617,9.5880211175,,,8.2232700649,9.3306869629,5.6205295873,8.9774843953,12.3456167083,8.7418916524,9.2280914288,7.6521754093,8.456082695,10.0765973347,,9.8450379018,7.4118503998,5.1058610008,6.9010629348,9.7121325114,7.5994806187,6.1647786678,7.3899078005,8.9438426726,11.5041691066,20.1166666667
9.6558634942,8.7670069522,5.6920471887,9.5705891185,8.1335500454,12.2483330774,7.4796020924,9.7973368186,10.6940898864,10.5181535247,8.6211344811,10.9313695859,5.9881349597,9.8812728916,7.6031670602,11.7995662778,13.6741125076,9.4118892943,12.8464212771,12.7888220183,8.3284286215,9.211019238,5.4541462048,8.9028240176,12.3666339669,8.9460456886,9.0182917516,7.7732915954,8.5301062518,10.320529467,8.5614907522,9.792721669,7.4424046104,5.1346899193,7.0778630714,9.9500465736,7.651475093,6.2261451689,7.5625389817,9.0960438951,11.4302050262,0.0166666667
9.6604867095,9.2220826597,5.5634798674,9.4313829693,8.023673279,11.9203919153,6.8490507585,,10.5287242221,,8.5000178644,10.8752856973,5.7900053599,10.020799757,7.6252077083,12.0300528099,13.6877213386,9.5198460211,12.8443359122,12.9414425676,7.8868021173,8.6076049175,5.784223902,8.6839019225,12.0783473949,8.7494116536,9.238746615,7.9735480225,8.5559593777,10.3165550794,8.3251457675,9.4885511091,7.3199618613,5.1227600465,7.257725819,10.4627327903,,5.7542755107,7.4642180164,8.8630570763,11.3104296283,4.1
9.3019020532,8.8497990334,6.1691486081,9.1920895096,8.1370490806,11.9578942325,6.7624480074,9.8236279555,11.300005367,10.0117229791,,10.7170508345,5.8538068905,10.3439506066,7.838751787,11.8859907824,13.5949363601,9.2018130524,13.198337129,12.6127777678,7.9294529467,9.1774509828,5.9741322235,8.7798260612,12.5229939314,8.5915662448,9.3565350689,7.7618446655,8.5783958864,10.2334148045,9.1655660337,9.6697412352,7.2131948373,5.3443554225,7.0143997995,10.2838647136,7.2369841287,5.9147186509,7.4489511141,9.05607983,11.3336728259,8.1666666667
9.1782742634,8.9799362433,6.3597145461,9.1561908775,8.145918482,12.2476778037,6.2844194983,9.5594477577,11.3560924744,10.2138022717,8.4817917238,10.3503677499,5.961717903,10.4669183929,7.8922304813,12.0332877007,13.7590963131,9.5314999176,13.4956840421,12.8028829977,8.0698122347,9.4163521671,6.0058948836,8.7966869451,12.4971210393,8.2081212775,8.9061460895,8.0155026073,8.3170201349,10.0983547397,8.5287063367,9.6669741397,7.1501068205,5.7995968873,7.5465176258,,,6.0902712803,7.8510657696,9.0957890663,11.6249931752,12.0833333333
9.0739869171,8.9542953158,6.5710018223,9.1767165019,8.3407255581,12.2991536324,6.4205861635,9.802317581,10.8723315091,10.3119151964,8.1700452645,10.2894164817,5.5665518464,10.2494242101,7.7888878506,12.2689612723,13.8709564947,9.1643202808,13.4103094198,12.9864821401,7.9653902695,9.1087391353,5.6933098781,8.666372403,12.6794717617,8.3649530603,8.8705281583,7.8017162597,8.4388495965,10.0558760144,8.2454793288,9.6550586417,7.3433935328,5.2840829891,7.451743808,,7.4035686209,5.9639236378,7.4732939717,9.4559233116,11.6082821255,16.0833333333
9.1871717713,9.2469214093,5.4945617219,9.2723845525,8.589862181,12.0059223754,6.6394263776,9.7721953832,10.4586135696,10.4263604397,8.3474531042,10.3912853557,5.9716746605,10.2407390608,7.9558181688,11.3123578176,13.93295954,9.5721624527,13.04604888,13.1271672107,8.2754652625,8.9533246514,5.6835188743,8.8831728,12.5847093407,8.554234288,9.045012557,7.7149195649,8.4014642652,9.9701169789,8.2092594094,9.6824413751,7.2924765943,4.7072202854,7.2844153183,9.7716692967,7.5458073845,6.1064079791,7.2757807803,8.9999435879,11.5000750012,20.0833333333
8.9748200941,8.682239741,6.3875972584,8.7267112645,8.1207924167,12.7662918198,5.7644943145,9.469688501,10.7717111138,10.7760005145,7.9756035316,10.2375652451,5.7320593101,10.2945668847,8.1712135844,12.0073420161,13.4956840421,9.2220826597,13.8183019889,13.3927355399,7.6418689323,9.5365274076,5.4596992789,8.6924508542,12.5755041576,8.2495606377,8.7414296087,7.8954240045,8.0614910231,10.1488818837,8.2206632653,9.5575461691,6.9788978107,5.8625423994,6.6885159064,10.2751754525,7.4996237496,5.727157602,8.0919096222,9.4720150217,12.0059223754,20.1333333333
9.2783835661,8.8736347242,6.2995938368,9.1732875541,8.3048170669,12.3212662311,6.4605527598,9.7368721153,10.4421535803,10.3486896499,8.2116273686,10.47792527,5.9939328221,10.1857444692,7.8989629163,12.2931112336,13.6053301356,9.448483504,13.193549545,13.1260043567,7.8865663097,9.1556717306,5.9098309826,8.696335177,12.4269546918,8.5858414152,9.0233451493,7.7664652004,8.4466172579,10.2166012198,8.2310953893,9.6624028505,7.2871755334,5.1525960296,7.1475509269,10.3292047141,,6.0111725367,7.6455506182,9.4168688847,11.4414945493,0.0833333333
9.9066528148,9.5097437593,5.5210103398,9.9254529052,7.9988685023,11.7514575395,6.977979625,9.795649307,10.6857415987,10.1470538701,8.857322891,10.7652881058,6.0317394483,10.0007967114,7.7419468352,11.9850164614,,9.6965189117,12.4195568707,12.5047136357,8.1529316241,8.8594922811,6.3892481261,9.0565418637,12.0183402955,8.6213755355,9.0589982864,8.2069598395,8.8334188528,10.3906267598,8.3050184926,9.885822633,7.4215342339,5.2512333124,7.2628895034,10.698511862,7.4721408537,6.2679095425,7.7452345445,8.7888353582,10.9742740108,4.0833333333
9.3710247373,8.9549787521,5.4101035644,9.1923503079,8.1805232999,11.9273300546,6.5537262015,9.4922596431,11.0999048547,9.9001723316,8.2377191095,10.703734387,5.997423541,9.8470119904,7.645811132,11.6451778145,13.4490975608,9.5254289014,12.9382596179,12.789775132,7.9330685181,8.7788639166,5.3909239993,8.9093377882,12.2257257419,8.7438390966,9.3523973113,7.5932879917,8.4719684085,10.1924912937,8.6470515731,9.822807875,7.3606378598,4.7320222721,6.787049854,9.901276897,,6.0947550047,7.1249702024,8.9862782212,11.1772220908,8.1333333333
9.1225319654,9.220312985,5.9187496213,9.2372389542,8.3343869734,12.0353723828,6.173131518,9.5216991327,11.410610816,10.1105233568,,10.1690786094,6.0967426078,10.2522495249,7.8922304813,11.8196018899,14.3287511522,9.5925749743,13.3243304548,12.709626739,8.0875251761,8.7940449967,6.1583640682,8.7605770744,12.2535628809,8.2009212411,9.1237390535,7.8840759456,8.5065774329,10.1316492103,8.4281737361,9.4641750585,7.0952136361,5.3216449223,8.026647581,10.5831180199,7.5837422527,6.0586512532,7.8634781126,9.1794952075,11.2775839301,12
9.5423472503,9.1985981407,5.5571747386,9.4444040325,8.357052853,11.6061800654,6.4617289215,9.8803464241,10.9921038135,10.1788175921,8.7888353582,10.8727551544,5.8016274067,9.9155418604,7.7431221153,11.9674224517,13.9448635285,9.7470217167,12.6028473868,12.4081122067,8.4090755962,8.867923703,6.0836698894,9.208218478,11.9318325802,8.4886217916,8.9882704971,7.857622726,8.8258471815,10.3666966204,8.2542391961,10.0510611485,7.3419381029,5.0632183562,8.1473847564,10.4800695416,7.5606453215,6.0789889523,7.5728930575,8.9605127334,,16.4166666667
8.8231445978,8.8819187527,5.5033008369,9.0236054964,8.1501765881,12.2314570489,6.3140255545,9.613751345,10.3581511688,10.1956424915,8.3080040448,10.4098910498,5.7136947466,10.1851252897,7.6323211553,11.9565792019,13.7527560071,9.2973105328,13.3180472886,,7.7952201884,9.1205022442,5.5766100568,8.9172005198,12.3432815701,8.4334818629,8.9784838604,7.8285505382,8.4860905187,10.1391695561,8.2523541802,9.8239178123,7.1734577766,5.0693907419,7.3936187485,10.1138851663,,6.0512436041,7.4536259617,9.1378095608,11.5818281445,20.15
8.3794,7.315984,5.764382,9.369092,7.475063,11.350253,7.526646,9.09695,7.70957,9.495903,8.216719,8.689734,9.938342,8.144632,11.039311,4.584071,11.790669,7.677482,10.990297,10.314437,7.564607,6.651509,9.390457,5.574374,8.432842,6.856104,6.890776,8.960934,7.355704,10.248619,6.926223,9.054674,7.396556,10.099078,9.052773,9.855595,8.671958,9.125173,8.684219,6.442021,7.7663,12
9.573887,8.259312,5.523096,9.568669,7.381103,9.881274,7.779574,9.675006,7.613181,9.652559,8.874107,10.179224,9.896056,7.708797,10.270741,3.635772,11.670899,9.304985,9.237507,9.398149,8.371257,7.781005,10.005544,5.695554,8.585761,7.071016,7.13757,8.609337,8.107248,11.093922,7.32681,9.352121,7.785136,9.169705,7.351948,10.04503,8.547208,9.466931,9.034109,6.939976,7.10635,4
8.38464,7.872163,5.857764,9.586307,7.446175,10.72907,7.576136,9.572642,7.660442,10.084375,8.576349,9.250246,10.261359,8.856169,10.988969,3.720108,12.242402,8.612104,10.53728,10.62675,8.245389,7.438222,9.51215,5.855202,8.964222,6.838115,6.22213,8.812789,7.60043,10.528793,6.809947,9.062266,7.3549,10.260636,7.230665,11.555476,8.424087,9.027416,8.473516,6.028117,8.692379,12
9.344368,8.280246,5.396662,9.707577,7.348726,10.589936,8.085669,9.36924,7.160322,9.776146,8.728583,10.188282,10.737171,7.571136,10.375752,3.470572,11.964744,9.480785,10.128747,10.394305,8.068136,6.883978,9.660278,5.634209,8.012329,7.111224,7.103442,8.902277,7.671234,10.627916,7.099046,9.018883,7.91729,9.890537,8.07719,10.314348,8.807082,9.534935,9.476015,7.133213,7.770665,20
9.084252,8.559915,5.523872,9.673627,7.706493,10.70873,8.182157,9.400204,7.335708,9.818198,8.787225,9.926156,10.548947,8.019894,10.945314,3.593867,12.399288,9.199199,10.40195,10.588766,8.237746,6.754648,9.488355,5.624174,8.215187,7.072982,6.665678,8.978039,7.822429,10.434912,7.146741,9.059117,7.654027,10.027792,8.738866,10.20071,8.741994,9.662462,9.506641,7.229652,7.83896,16
8.968029,7.782344,5.947725,9.788369,7.24871,10.544163,7.92298,9.886464,7.427578,10.312948,8.871328,9.782948,10.567489,8.589394,10.700177,3.239474,12.048201,8.998204,10.424384,10.449088,8.418794,7.207213,8.66994,5.739816,8.811884,7.166254,6.145433,8.371843,7.775587,10.212658,7.388397,9.386129,7.819969,9.770437,7.476853,11.429068,8.899346,9.083092,7.894236,5.267563,8.578411,0
9.157284,8.000234,5.412276,9.63787,7.225566,10.745654,7.974412,9.643368,7.310926,9.604049,8.73741,10.157132,10.381967,7.511763,10.38935,3.587493,11.634125,9.243381,10.078205,9.906957,7.927727,7.065473,9.667662,5.753278,7.952781,7.134597,7.476926,8.561254,8.029062,10.815334,7.273012,9.203008,7.663967,10.079359,8.034755,10.024838,8.604918,9.555327,9.038404,7.015586,7.62624,0
8.992862,8.408985,5.366455,9.444282,7.318721,10.665333,7.756818,9.571023,8.580851,9.598216,8.694071,9.765508,10.481803,7.939693,10.48136,3.429386,12.331722,8.855102,10.819319,10.282185,8.011576,7.241625,9.784069,5.598427,8.101649,7.150798,7.270523,8.702635,7.609552,10.614883,7.723469,9.026791,7.371275,10.078845,8.743284,10.412378,8.821934,9.48317,9.245793,7.732936,7.743875,8
8.997038,8.233777,6.081314,9.579455,7.498819,10.70955,8.165334,9.33755,7.839825,9.763973,8.314582,10.004793,10.29077,8.160016,10.667381,3.477283,12.432377,8.973828,10.741198,10.562348,8.180468,7.227512,9.221328,5.95502,8.27906,7.198596,6.536952,8.694799,7.416033,10.540796,7.286146,9.279087,7.755739,9.888058,8.348108,10.211806,8.616172,9.58465,9.431825,7.17657,8.002221,8
9.475019,8.056265,5.48714,9.65363,7.041154,9.862223,7.742099,9.636332,6.690211,9.979334,8.660702,10.395342,10.068818,7.902474,9.896709,3.589602,11.667034,9.440576,9.321901,9.750312,8.394707,7.663846,9.640806,5.572622,8.867783,7.319424,6.650435,8.877268,8.1826,10.996925,7.341615,9.36607,8.082448,9.371399,7.12941,10.084482,8.404761,9.688352,9.107697,7.226183,7.707362,0
9.027571,8.15985,6.246704,9.403649,7.463278,11.002046,8.143121,9.376791,7.219138,10.097896,8.578963,10.061622,10.563959,8.02775,10.205591,3.77319,12.101449,9.386406,10.338254,10.988276,8.02021,7.463466,9.067266,6.138636,8.306916,6.970899,6.836053,8.440127,7.364659,10.469825,7.155788,9.15903,7.842945,9.86742,8.191596,10.021195,8.691853,9.515944,9.360102,6.632911,7.951616,20
8.814082,8.170856,5.479556,9.485388,7.307038,10.671304,7.79702,9.384801,8.312489,9.797748,8.740742,9.924311,10.545724,7.716872,10.696502,4.050825,12.505895,9.031874,10.625937,10.47371,8.209959,7.245644,9.822422,5.711142,8.084442,7.122086,7.084897,8.817486,7.531106,10.630482,7.431621,9.169035,7.544738,9.866378,8.859964,10.134735,8.647378,9.461636,9.416974,7.434546,8.048092,8
8.446198,7.263833,5.610035,9.257167,7.005292,11.112823,7.44953,9.577233,7.705807,10.369459,8.349406,9.399922,10.193252,8.667757,10.845644,4.216147,11.396376,8.650246,10.647605,10.516277,8.176372,7.554465,8.727565,5.906605,8.970625,6.953921,6.350581,8.397353,7.339729,10.421525,7.38355,9.360465,7.406511,9.924076,7.591864,10.572896,8.653301,8.849326,8.379579,5.64598,8.365597,4
8.2917,8.101539,5.599381,9.136531,7.338721,11.169141,7.298976,9.44588,8.376328,9.861596,8.512368,9.44749,10.416996,8.523135,10.79141,3.690103,12.160056,8.629736,10.794514,10.528223,8.063267,7.365789,9.387031,5.558642,8.554469,6.795086,7.011409,8.535968,7.627754,10.452692,8.344123,9.019343,7.243804,9.92384,7.678996,10.792965,8.367695,8.824439,8.436347,6.018964,8.502142,8
9.127383,8.264164,5.476073,9.492616,7.150829,10.46561,7.829658,9.552632,7.46458,9.43018,8.933924,10.253584,10.690029,7.408775,10.232229,3.614183,11.587114,9.243903,9.884641,10.051894,8.046708,7.115837,9.826297,5.674412,7.897921,7.104179,7.265793,8.978872,7.840049,10.687988,7.105983,9.055346,7.617761,9.855512,8.240786,10.022291,8.704234,9.294095,9.244231,6.952532,7.576714,20
8.950821,8.337731,5.404467,9.512429,7.463829,10.600803,7.942634,9.498342,7.725947,9.677267,8.730297,9.916476,10.774506,7.630919,10.508431,4.056775,12.183851,9.236419,9.98048,10.169675,8.230284,7.039122,9.624207,5.794195,8.151665,7.102809,6.910382,8.71343,7.611037,10.737934,7.141912,9.240169,7.693387,9.853934,8.399797,10.040221,8.725611,9.50586,9.201845,7.232022,7.704359,16
9.47138,8.14178,5.27373,9.60184,7.487768,10.377693,7.831415,9.566019,7.474823,9.594601,8.84288,10.076184,10.41983,7.797228,10.396567,3.666611,11.924897,9.334531,9.907825,10.263179,8.119576,7.266428,9.702168,5.623231,8.278491,7.329451,7.322993,8.871643,8.026223,10.89536,7.311512,9.106389,7.653713,9.449665,8.014757,10.266295,8.482955,9.559523,9.308081,7.150223,7.579088,4
8.672859,8.010006,5.907808,9.698051,7.557883,10.711775,7.621001,9.617885,8.372281,9.610795,8.710053,9.952513,10.234567,8.20893,10.436275,3.537616,11.679634,8.926019,10.154175,10.198486,8.126241,7.187512,9.329321,5.929757,8.288108,7.054448,7.450926,8.638742,7.731243,10.6883,7.590574,9.019452,7.539087,9.67213,7.835488,11.21724,8.492494,9.099054,7.973461,5.807663,8.299909,4
8.309825,7.994114,5.609519,9.541834,7.489934,10.939851,7.400661,9.571815,7.565666,9.673067,8.325437,9.402564,10.200797,8.423206,10.726685,4.165237,11.928361,8.739957,10.266039,10.442194,8.19376,6.969351,9.356844,5.725448,8.442378,6.608992,6.834949,8.560235,7.548654,10.504229,6.967555,9.002657,7.263648,10.000824,8.256481,10.585267,8.460977,8.97391,8.16685,5.879714,8.244279,16
8.751649,8.261258,5.35086,9.514084,7.328682,10.828042,8.077873,9.371798,7.704744,10.233113,8.587551,9.598462,10.526725,7.805482,10.859054,3.618045,12.334948,8.967595,10.641569,10.951255,8.326795,7.109095,9.630546,5.908315,8.222427,6.897723,6.7142,8.708883,7.686236,10.449656,6.93922,9.218199,7.800626,10.170512,8.607669,9.903875,8.763603,9.58449,9.445464,7.40082,8.402657,16
8.637001,8.301208,5.423602,9.693518,7.508507,10.815622,7.985056,9.369081,7.597071,9.921292,8.722614,9.521825,10.511166,7.582873,10.714232,4.203923,12.222472,8.989775,10.613707,10.397196,8.062238,6.903253,9.482969,5.808135,8.160538,6.728023,6.866304,8.818658,7.710968,10.401039,7.230018,9.043651,7.454238,10.145749,8.560363,10.131834,8.668185,9.442966,9.413748,7.486246,8.137752,12
8.828264,8.562433,5.43065,9.617463,7.285934,10.693002,8.078132,9.33798,8.690536,10.049998,8.513175,9.664245,10.308051,7.781385,10.49128,3.988648,12.417086,8.647324,10.594243,10.661885,8.172403,7.123515,9.762658,5.942016,8.180122,6.94182,7.169574,8.666513,7.684004,10.718437,7.553448,8.990148,7.594912,10.065629,8.465509,10.35275,8.686043,9.442039,9.149969,7.552958,8.000689,8
9.686807,7.583987,5.302094,9.854511,7.251602,9.579418,8.039584,9.808372,7.578296,9.840829,9.01785,10.40339,10.538867,7.769277,10.115657,3.102166,11.956487,9.145378,9.765918,9.186913,8.661036,7.609268,10.064624,5.738655,8.522082,7.305084,6.453594,8.889135,8.184341,10.932631,7.615433,9.416967,7.916856,9.828152,7.185048,10.234846,8.930154,9.582496,9.453091,6.690432,7.761741,0
9.350163,8.103381,5.137324,9.60354,7.186446,10.598946,8.00731,9.477507,7.708941,9.79608,8.608248,10.052575,10.293983,7.670073,10.582111,4.32006,11.712247,9.121318,10.029148,10.480766,7.982305,7.179032,9.300732,6.026427,8.079076,7.259942,7.394418,8.640168,7.683233,10.870943,7.526955,9.165437,7.846269,9.935803,7.862682,10.423543,8.784002,9.432122,9.185295,7.198961,7.874455,4
